Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
1,Osaurus,Open source agents that run 100% locally on your Mac,0,13,https://www.producthunt.com/products/osaurus?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/QOYR327FKDOKAZ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Privacy, Artificial Intelligence, GitHub","The native macOS harness for AI agents. Any model, persistent memory, autonomous execution, cryptographic identity. Built in Swift. Fully offline. Open source.",2026-07-13T07:01:00.000Z
2,UnitPay,"Price, bill, and prove value for your AI product",0,8,https://www.producthunt.com/products/unitpay?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/T7MAESUBUJ6QOT?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"API, Fintech, Developer Tools","UnitPay is the monetization OS for AI companies. Design pricing, run usage-based billing, track inference costs and margins in real time, and show every customer the value they're actually getting — all in one system. Built ground-up for AI-native products: credits, hybrid pricing, per-token metering, cost tracking. Free until you hit $500K ARR.",2026-07-13T07:01:00.000Z
3,AI Media Buyer By Creatify,"Your ads, managed by AI that gets smarter daily.",0,16,https://www.producthunt.com/products/creatify?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/HKIHHJU6AQMF3A?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Social Media, Marketing, Advertising","Every media buyer knows the ritual: five dashboards, three hours of reports, still guessing what to do next. Creatify AI Media Buyer connects to your Meta, Google, AppLovin and TikTok ad accounts and does what a human buyer does audits campaigns, finds spend that's quietly bleeding, spots what's scaling, and acts on it. It generates new creatives from your actual winners and launches them, all through chat. And it remembers your account history, so its recommendations compound over time.",2026-07-13T07:01:00.000Z
4,AgentKey,One-stop live data marketplace for your agent,0,11,https://www.producthunt.com/products/agentkey?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/U23MKZQPSZUKGY?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Artificial Intelligence, Data","AgentKey is a plugin that connects your agent to live external data in one command. Install it into Claude Code, Codex, OpenClaw, or any MCP-based agent and instantly unlock access to search, web pages, social platforms, finance, e-commerce, business and crypto data. No integrations. No setup. Auto failover keeps workflows running.",2026-07-13T07:01:00.000Z
5,Loomal,Monetize any MCP server in 5 minutes with no % skim.,0,9,https://www.producthunt.com/products/loomal?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/XZBS3DK4YSUKM7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Payments, Developer Tools, Artificial Intelligence","Loomal lets you charge for what you sell online — API calls, tools, digital products, or your whole store. One line of code (or a Shopify/WooCommerce plugin) adds an agent-ready paywall: AI agents pay you in USDC, settled in about 2 seconds, and you keep 100% of your revenue — no percentage cut, ever. Free to start, no card; flat monthly plans as you grow. Every paid listing appears on the Loomal Index, where agents discover and pay. Launch offer: first 500 sellers get 1,000 transactions free.",2026-07-13T07:01:00.000Z
6,Playground,Earn $100K+ in weekly rewards for hacking AI agents.,0,3,https://www.producthunt.com/products/nyx-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/KF7OF57DIOCVEJ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Artificial Intelligence, GitHub, Games, Security","Every challenge is a live and open-source AI agent guarding a secret - with its system prompt published for you to read. Talk it past its own defenses. Land the most approved breaks in a week and win $100K+ in rewards. Free to play, no account needed. New challenge every Monday.",2026-07-13T07:01:00.000Z
7,Simba Voice Agents,Voice agents powered by Simba 3.2 the world's #1 voice model,0,1,https://www.producthunt.com/products/speechify?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/NBZWCN2BQJJWFG?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"API, Developer Tools, Artificial Intelligence","Simba Voice Agents: build production voice agents on Simba 3.2, the #1 model on Artificial Analysis. Sub-100ms, streaming-native, real emotion and SSML. The best real-time voice, now a full agent platform, on Speechify's new Speechify Developer Platform.",2026-07-13T07:01:00.000Z
8,Knockoff,"Amazon, without the knockoffs",0,2,https://www.producthunt.com/products/knockoff-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/X3ZB5C7CKR3XV7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Browser Extensions, Amazon, GitHub, Shopping","Knockoff filters the trademark-squat pseudo-brands (the SZHLUXes and HORUSDYs) out of your search results, so what's left is brands with a reputation to lose.",2026-07-13T07:01:00.000Z
9,Fudge MCP,Give your AI agents design taste from existing websites,0,1,https://www.producthunt.com/products/fudge-mcp?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/2MPLNBWN5RSVIQ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Design Tools, Artificial Intelligence, Design resources","Meet Fudge: a design reference engine for AI agents. Instead of asking AI to make another “modern, premium” interface from scratch, let it search nearly 10,000 real websites by fonts, colors, components, layouts, page types, and visual similarity. Fudge combines measured design evidence with screenshots, runs locally through MCP, and remembers references you save with its Chrome extension. Give your coding agent better taste and not more adjectives.",2026-07-13T07:01:00.000Z
10,TailMux,"Multiple Tailscale tailnets at once, no switching + no VM",0,4,https://www.producthunt.com/products/tailmux?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/HZBROGDNS2P6VK?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Developer Tools, Security","The official Tailscale client keeps one tailnet active at a time. TailMux makes work and personal tailnets reachable simultaneously on macOS and Linux, without switching accounts, running multiple system daemons, or using a VM. It runs an isolated embedded node per profile and routes by hostname, with strict no-fallback isolation. Use SSH, RDP/SMB, browsers, curl, git, and npm across tailnets at the same time.",2026-07-13T07:01:00.000Z
