Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
1,Director,Lovable for web automations,131,9,https://www.producthunt.com/products/director?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/KEF33YOSBWCG5D?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Developer Tools, Artificial Intelligence","Director AI gets stuff done for you on the web using its own browser. With just a prompt, you can build and deploy workflows that automate any online task.",2025-10-21T07:01:00.000Z
2,maestro SFX by beatoven.ai,Your own AI foley artist to create the Perfect sound effect,129,18,https://www.producthunt.com/products/beatoven-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/PXCP3REVDF4RUA?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Web App, Music, Artificial Intelligence","maestro SFX is your personal, on-demand foley artist that turns simple text prompts into production ready sound effects. Just describe the precise sound you need and get high-fidelity, ready-to-use audio for your audio- visual project, instantly.",2025-10-21T07:01:00.000Z
3,Claude Code on the web,A new way to delegate coding tasks right from your browser,109,5,https://www.producthunt.com/products/anthropic-claude-3-5-sonnet?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/PPVMY6HAHUD3MN?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Artificial Intelligence","With Claude Code on the web, assign multiple tasks that run in parallel while you monitor and steer from your browser or iOS app. Ideal for tackling bug backlogs, routine fixes, and parallel development work.",2025-10-21T07:01:00.000Z
4,Your360 AI,Coach-quality peer feedback for everyone through voice AI,98,14,https://www.producthunt.com/products/your360-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/YYDYULM6DVT5ZE?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Human Resources, Career",Your360 AI makes executive coaching-quality feedback accessible to everyone. It turns confidential peer interviews into a personalized growth plan—delivering actionable insights at a fraction of the cost of traditional 360s. Voice-powered and private.,2025-10-21T07:01:00.000Z
5,DeepSeek-OCR,Read documents like an image,94,4,https://www.producthunt.com/products/deepseek?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/4BIUGMEL76ME7P?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Artificial Intelligence, GitHub, Data","DeepSeek-OCR is a model that compresses long text by treating it as an image. This optical compression uses far fewer vision tokens to represent documents, unlocking new levels of efficiency for long-context tasks while delivering powerful OCR capabilities.",2025-10-21T07:01:00.000Z
6,Persuasive Patterns Card Deck (4th gen),Make product psychology practical,91,7,https://www.producthunt.com/products/persuasive-patterns-card-deck-4th-gen?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/5HPLJSO2WJMF6A?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Design Tools, User Experience, Growth Hacking","120 proven tactics driven by psychology, presented in a bite-size format for quick reference and brainstorming. Includes step-by-step guides to apply with your team. Use psychology to increase motivation and grow your business.",2025-10-21T07:01:00.000Z
7,Bloom,"Refined Finder experience, reimagined for productivity",89,6,https://www.producthunt.com/products/bloom?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/4PYEJXH7SDYKWQ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Productivity, User Experience","A powerful Finder replacement for Mac. Multi-pane layouts, lightning-fast search, advanced rename with regex, cloud support (iCloud, Dropbox, OneDrive), customizable shortcuts, and beautiful design. 7-day free trial, one-time payment.",2025-10-21T07:01:00.000Z
8,Trade with AI,"AI that understands, builds, and trades automated strategies",86,4,https://www.producthunt.com/products/composer-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/FRFQYS5IMVT2JZ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Fintech, Investing, Artificial Intelligence","Trade with AI is your entryway to Composer’s automated trading engine and 3,000+ community-built strategies. Start with single-click choices or plain-English prompts. Composer learns your interests, surfaces top performers, or helps you build a strategy fast.",2025-10-21T07:01:00.000Z
9,EraseVideo,A Free Mac app removes sora video watermarks in 1 minute,85,4,https://www.producthunt.com/products/erasevideo?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/AXUAXOPNKYJ5H3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Productivity, Artificial Intelligence","Remove AI video watermarks from Sora, Veo3, Keling instantly with our Mac app. No login, No internet, No upload. Fast, private, professional results in minutes.",2025-10-21T07:01:00.000Z
10,Leadchee,The agentic CRM that maintains itself,85,1,https://www.producthunt.com/products/leadchee?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/7AUDU2MDVW4NGZ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Sales, Artificial Intelligence, CRM","Leadchee is a CRM for start-ups who actually need to close deals. Connect your Gmail, manage your pipelines, call clients internationally, send proposals — all in one place. AI handles the busy work so you can focus on selling. $29/month, everything included.",2025-10-21T07:01:00.000Z
11,Amp Free,"Agentic coding tool built by Sourcegraph, free for everyone",77,2,https://www.producthunt.com/products/amp-free?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/X64KKBBFIRW7K4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Software Engineering, Developer Tools, Artificial Intelligence","Amp is a coding agent maximizing what's possible with today's latest AI models: autonomous reasoning, comprehensive code editing, and complex task execution. Available for free in VS Code, Cursor, Windsurf, and as a CLI.",2025-10-21T07:01:00.000Z
12,Grapes Studio,"AI-powered, HTML-first, drag & drop website & email builder",77,3,https://www.producthunt.com/products/grapes-studio?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/ZK6OMWAKO45VEB?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Website Builder, Artificial Intelligence, No-Code","Grapes Studio is an AI-powered, HTML-first website & email builder built on GrapesJS. Generate sites with AI, edit visually or in code, and publish instantly. No React bloat, just clean, static HTML and full control over your projects.",2025-10-21T07:01:00.000Z
13,Sonura Studio,Lovable for sound an AI digital audio workstation,76,2,https://www.producthunt.com/products/sonura?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/XDD7GS7VI6V5OV?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Music, Artificial Intelligence, Electronic Music","Sonura is the all-in-one AI music studio for producers, artists, and sound designers. Create loops, melodies, vocals, FX, one-shots, and full tracks in seconds.",2025-10-21T07:01:00.000Z
14,RightNow CLI,"Claude Code for CUDA, an open-source AI CLI for GPU devs",76,1,https://www.producthunt.com/products/rightnow-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/Y4UG5IKG7UQ7IM?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Developer Tools, GitHub, Tech","Claude Code for CUDA. Free AI assistant that actually understands GPU architecture, write, debug, and optimize GPU kernels right from your terminal. Built by RightNow AI, the first GPU-native AI code editor.",2025-10-21T07:01:00.000Z
15,Supervibes,Vibecode native iOS apps in Swift optimized for making money,74,3,https://www.producthunt.com/products/supervibes-vibecode-native-ios-apps?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/2NUJ6MKFPBCVCW?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Artificial Intelligence, No-Code, Vibe coding","Supervibes is the best vibecoding tool for iOS apps — the first made for Swift. Its lets you build, run, and ship real apps with or without Xcode. Start from scratch or import your existing project. Optimized for making money with the Superwall Docs MCP",2025-10-21T07:01:00.000Z
16,Dappit,Your blockchain engineer that builds and deploys DAPPs,74,2,https://www.producthunt.com/products/dappit?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/4VHVOPZZK5DCDC?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Crypto, Web3, Vibe coding","Dappit is Your personal Blockchain Engineer That will build your dapp write the contracts and deploy it for you on chain. All of this in just few minutes. you can build games, apps, dapps and pretty much anything All you will do is to IMAGINE!",2025-10-21T07:01:00.000Z
17,Ekinox,Visual AI workflow builder with 80+ integrations,71,2,https://www.producthunt.com/products/ekinox?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/23IA7FWZ44CIED?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Developer Tools, Artificial Intelligence, No-Code","Build intelligent AI agents visually with Ekinox. Create powerful workflows without coding using our intuitive drag-and-drop platform. Connect 100+ integrations, automate complex processes, and scale your business intelligence effortlessly.",2025-10-21T07:01:00.000Z
18,Sparks AI,"A platform for your agents, teammates & everything you build",69,1,https://www.producthunt.com/products/sparks-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/5U3UOS2ONR5I5F?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Artificial Intelligence, Bots","Sparks AI is a platform where you can create custom AI agents with any model (GPT-5, Claude, Gemini). Add tools from our app store, get persistent memory, team collaboration, and agent teams that spawn helpers for complex tasks. No code required.",2025-10-21T07:01:00.000Z
19,Swell Storefronts V2,"Run Shopify themes on Swell, with visual editing and more",22,3,https://www.producthunt.com/products/swell-5?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/FY4J5UCCKBVKLW?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Design Tools, Payments, E-Commerce","Launch an online store in minutes using Shopify themes and custom storefront apps. Customize everything visually, with powerful features like subscriptions and B2B wholesale. Now you can build your true ecommerce vision without compromise and hidden costs.",2025-10-21T07:01:00.000Z
20,LightSite AI,Make your business rank higher in AI search,18,3,https://www.producthunt.com/products/lightsite-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/C5H63ADSLI4Z27?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Marketing, SEO, Artificial Intelligence","LightSite AI makes websites readable and discoverable by AI assistants like ChatGPT, Gemini, and Claude. It builds and manages your machine readable data layer, tracks LLM crawlers, scans brand visibility, and delivers actionable insight reports.",2025-10-21T07:01:00.000Z
